1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-5.331300,-313.941000,-3.391567,-67.689122,1.602000,-807.584193,80.542714,-35.702900,-0.106000,-0.142000,0.125000,-1.647000,0.976000,1.088000,-0.142000,-0.836000,0.221000,0.383000,-55.687948,-0.152000,-0.198000,-0.760000,-0.578000,-0.960000,-0.844000,0.241000,0.411000,-0.642000,1.232000,-745.471841,0.976000,1.417000,-0.844000,1.088000,-0.340000,-0.223000,-0.823000,0.125000,0.125000,-0.873000,0.334000,-0.294000,1.713000,-0.725000,-0.550000,0.125000,-0.836000,-0.294000,0.241000,-0.836000,-0.175000,0.632000,-0.010000,-0.198000,0.502000,-0.168000,-0.142000,0.274000,1.713000,0.657000,1.602000,-1.770000,-0.844000,-2.598000,-0.142000,0.525000,-24.594600,-200.505100,1.232000,0.561000,0.844000,0.795000,-0.175000,0.976000,-0.142000,-0.034000,0.115000,-0.325000,-0.836000,1.713000,-0.198000,0.125000,-0.836000,2.258000,-0.185000,-0.844000,-0.152000,-0.685000,-0.325000,0.334000,1.449000,0.112000,0.566000,-0.152000,-1.061000,1.109000,0.566000,-0.411000,0.123000,-0.142000,-0.135000,2.019000,-0.788000,1.417000,1.088000,-1.498000,-0.760000,1.602000,-0.696000,-0.844000,40.079788,0.162000,-0.198000,-0.578000,1.713000,-0.531000,0.015000,-1.111000,-1.540000,0.637000,-0.662000,-0.550000,-0.003000,1.541000,0.657000,-0.671000,0.267000,0.274000,-0.836000,0.844000,0.672000,-0.564000,2.258000,-1.540000,-1.178000,0.789000,0.649000,0.125000,0.125000,189.289486,-0.198000,-0.712000,-0.875000,1.713000,-0.198000,-0.924000,-0.083000,1.541000,0.274000,-1.061000,-1.395000,0.566000,0.112000,-0.142000,-0.725000,-0.185000,0.400000,-0.325000,0.015000,1.417000,0.454000,-0.131000,-0.671000,0.300000,-0.531000,0.125000,-131.071512,-0.098000,0.241000,-0.034000,2.019000,0.844000,-0.663000,-0.836000,1.263000,-0.875000,0.112000,0.411000,-0.464000,0.426000,-1.647000,-0.844000,1.713000,0.241000,1.713000,1.089000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-4.610400,-255.897567,-1.915367,-50.976707,1.602000,-744.098722,111.659514,-48.702100,0.672000,-0.142000,-1.395000,-0.142000,0.125000,1.417000,-0.010000,-0.175000,0.221000,0.241000,-54.214511,-1.647000,-0.198000,1.088000,1.713000,0.426000,-0.844000,-1.178000,1.541000,1.089000,0.976000,-622.442859,0.976000,0.123000,0.115000,-1.540000,-0.340000,-1.770000,0.976000,0.976000,0.125000,-0.873000,-0.198000,-0.142000,-0.844000,-0.725000,0.383000,2.019000,-0.836000,-1.647000,0.566000,-0.836000,-0.098000,-1.592000,-0.142000,0.334000,0.015000,-0.069000,1.602000,1.713000,0.221000,-0.760000,-0.152000,-0.223000,1.713000,0.123000,-0.132000,0.383000,-25.400400,-207.074400,0.125000,1.381000,0.844000,-1.985000,-0.175000,0.125000,-0.340000,1.917000,-0.844000,1.602000,0.950000,0.115000,1.462000,-0.354000,1.381000,-0.010000,-2.598000,-1.111000,-0.152000,1.713000,2.258000,-0.662000,-0.168000,0.063000,2.270000,-0.152000,1.263000,-0.760000,-0.712000,0.637000,1.417000,-0.142000,-0.168000,0.411000,-0.175000,-0.873000,0.267000,0.015000,-0.801000,-0.325000,0.162000,0.221000,24.725437,0.162000,-0.696000,-0.844000,1.713000,0.162000,-0.034000,-0.844000,-0.185000,-0.411000,0.334000,0.566000,-0.894000,-0.354000,1.417000,-0.671000,1.088000,1.713000,1.303000,0.063000,-0.106000,-0.564000,-0.208000,1.109000,-0.671000,-1.037000,0.746000,-0.464000,0.125000,23.338686,-2.057000,-0.712000,-0.788000,0.274000,0.300000,-0.760000,-0.083000,-1.395000,0.274000,-1.061000,0.125000,0.241000,0.112000,-0.208000,0.561000,-1.540000,0.334000,-0.325000,0.844000,0.493000,0.015000,0.334000,-0.793000,0.300000,-0.663000,-1.579000,-122.018275,-0.175000,0.241000,-0.961000,-0.823000,0.063000,-0.531000,-0.836000,0.931000,-0.725000,-0.034000,0.411000,0.125000,-0.960000,2.258000,-1.217000,-1.217000,-0.753000,-0.685000,-0.642000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-1.226800,-48.713833,-0.629267,-61.152293,1.602000,-513.558363,77.547600,-37.900357,-1.647000,-1.698000,-1.579000,-0.152000,-0.823000,-0.924000,-0.132000,-0.836000,-0.844000,0.525000,-59.652989,-0.340000,-0.131000,1.109000,-0.844000,-0.168000,1.713000,0.525000,0.976000,-0.175000,0.125000,-889.660978,0.125000,0.493000,0.115000,1.109000,-0.142000,-1.395000,0.976000,0.976000,0.125000,1.088000,-0.662000,-0.340000,-0.685000,1.381000,0.566000,-0.823000,-0.098000,-0.142000,0.241000,-0.175000,-0.098000,-0.696000,-1.647000,-0.662000,-0.083000,-0.135000,-0.152000,0.221000,1.713000,1.417000,-0.142000,0.976000,-0.685000,1.088000,-1.698000,-0.712000,-56.850200,-463.465700,0.976000,-0.725000,0.795000,0.015000,-0.836000,0.125000,-1.647000,0.112000,1.713000,-0.142000,-0.527000,-0.844000,-0.198000,0.976000,-0.175000,-0.142000,-0.873000,-0.844000,0.115000,0.221000,-0.340000,-0.198000,-0.531000,0.844000,0.241000,1.713000,0.300000,-0.873000,0.383000,0.123000,-0.760000,-0.106000,-0.531000,0.125000,-0.175000,-0.760000,1.088000,0.649000,-0.924000,-0.142000,-0.564000,1.713000,51.019888,-0.762000,-2.057000,0.221000,-0.844000,-0.168000,-1.498000,-0.844000,1.417000,-0.760000,0.300000,-0.712000,-0.762000,0.411000,-0.873000,-0.489000,1.417000,-0.844000,-0.836000,0.844000,-0.010000,0.162000,-0.325000,1.088000,0.566000,0.383000,-1.498000,0.125000,-1.770000,143.596938,-0.131000,0.241000,-0.836000,-0.844000,0.334000,1.417000,0.844000,0.125000,-1.217000,0.931000,0.976000,0.241000,1.917000,-1.647000,-0.175000,1.088000,-0.198000,-0.208000,0.502000,-0.924000,0.649000,-0.198000,-0.712000,-0.198000,-0.828000,0.125000,-140.109025,-0.836000,0.789000,0.844000,0.125000,0.502000,-0.168000,-0.642000,-1.061000,-0.836000,-0.083000,-0.354000,0.125000,-0.663000,-1.698000,1.713000,0.274000,0.241000,-0.844000,0.950000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-3.680400,-146.141500,-1.887800,-35.246433,1.602000,-62.287604,138.014157,-62.356100,-0.325000,-1.698000,-1.770000,-0.660000,0.411000,-0.924000,-0.106000,1.381000,0.274000,2.635000,-50.501448,-0.208000,-0.131000,0.298000,-1.217000,-0.564000,1.713000,-1.178000,0.411000,-0.725000,-0.354000,-738.464463,0.411000,0.637000,-0.152000,-1.540000,-0.325000,0.411000,-0.354000,0.125000,0.125000,-0.185000,-0.530000,-0.142000,-0.418000,-0.836000,-0.489000,2.019000,-0.098000,-0.208000,0.241000,-0.836000,-0.788000,-1.061000,1.602000,0.334000,1.917000,-0.894000,1.602000,-0.418000,-0.685000,1.222000,-0.340000,0.411000,1.713000,1.088000,-0.340000,-0.489000,-32.255600,-262.960600,0.125000,-0.098000,0.502000,0.112000,-0.725000,-0.823000,-0.142000,-1.498000,1.713000,-0.366000,-0.642000,-0.844000,0.334000,0.125000,-0.098000,-0.142000,0.298000,1.713000,0.274000,-1.217000,-0.660000,0.300000,0.162000,-0.180000,0.789000,0.274000,-0.530000,1.222000,0.566000,-0.185000,-1.540000,-0.152000,-0.168000,-0.823000,1.381000,1.417000,-0.760000,0.015000,1.109000,-0.152000,-0.135000,-0.844000,-0.852512,-0.564000,-1.592000,-0.844000,1.713000,-0.531000,0.502000,-1.697000,1.109000,-0.185000,0.931000,0.241000,0.162000,0.125000,1.088000,-0.550000,0.832000,-0.099000,-0.175000,0.015000,-0.325000,1.449000,-1.698000,-0.873000,0.525000,-0.671000,-0.083000,0.976000,-0.823000,-35.277109,0.300000,-0.671000,-0.175000,-0.685000,-0.198000,-0.760000,0.112000,0.125000,-0.578000,0.400000,2.019000,-0.712000,0.454000,2.258000,-0.725000,-0.051000,0.931000,-0.294000,-2.327000,-0.873000,1.917000,0.334000,2.635000,-1.061000,-0.960000,0.976000,-119.175888,-0.175000,0.525000,0.844000,0.976000,0.063000,-0.003000,-0.788000,-0.131000,-0.788000,-2.327000,1.232000,-0.641000,-0.564000,-0.152000,0.221000,1.713000,0.383000,0.221000,-0.725000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-3.383600,-207.183733,-1.286100,-47.007337,1.602000,-350.727659,102.598914,-33.199300,2.258000,-0.142000,0.411000,-0.208000,-0.354000,1.417000,-0.325000,-0.836000,-0.844000,-0.489000,-46.125741,-0.106000,-0.198000,1.222000,-0.844000,-0.696000,-0.844000,0.525000,-0.823000,0.561000,0.125000,-642.913119,0.125000,-0.185000,0.274000,1.109000,-0.142000,0.125000,-1.770000,0.125000,0.125000,1.088000,0.931000,-0.152000,-1.217000,1.089000,0.241000,-0.823000,-0.836000,-0.142000,0.566000,-0.788000,-0.098000,-0.198000,-1.698000,-0.662000,0.795000,-0.135000,-0.152000,-0.685000,1.713000,1.088000,-0.152000,1.541000,-0.685000,-1.540000,-0.106000,0.789000,-23.788800,-193.935800,-0.823000,-0.788000,0.112000,-0.034000,-0.836000,0.125000,-0.142000,-0.180000,1.713000,2.258000,-0.725000,1.713000,-0.596000,-0.823000,-0.788000,1.602000,1.109000,-0.099000,-0.844000,-0.152000,-0.152000,-0.662000,-0.762000,-0.034000,-0.671000,1.713000,-0.662000,0.637000,0.241000,1.088000,-0.924000,-0.325000,-0.168000,-1.770000,-0.642000,1.088000,-0.051000,0.015000,-0.924000,-0.106000,-0.828000,-0.844000,65.179012,-0.762000,-1.061000,-0.685000,1.713000,-0.762000,-1.498000,-0.099000,0.637000,-2.598000,-1.592000,0.525000,-0.894000,-0.823000,1.109000,-1.037000,-0.051000,0.221000,-0.788000,-0.180000,-0.142000,0.426000,-0.366000,1.109000,0.789000,-0.793000,0.795000,-0.823000,0.411000,442.713943,-1.592000,0.241000,-0.788000,-0.152000,-0.198000,-0.760000,0.844000,2.019000,-0.152000,0.632000,0.125000,0.789000,-1.985000,-0.366000,-0.788000,-0.801000,-0.198000,0.672000,1.917000,0.637000,0.844000,0.334000,0.525000,-0.198000,-0.564000,-1.770000,-122.245962,-0.175000,-0.671000,0.063000,-0.823000,0.502000,-0.135000,-0.725000,-0.596000,-0.642000,0.502000,-0.223000,-0.823000,-0.762000,-1.698000,-0.099000,-0.099000,-0.732000,-0.685000,-0.836000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-4.907200,-194.855333,-2.517067,-53.728893,1.602000,-610.725767,99.102500,-44.152257,-0.152000,-1.647000,2.019000,-0.325000,0.411000,-0.760000,1.602000,-0.725000,0.274000,-0.671000,-43.715319,-0.142000,0.334000,-0.185000,0.274000,-0.894000,1.713000,0.789000,0.125000,-0.788000,0.411000,-627.212396,0.411000,-1.540000,1.713000,0.637000,-0.325000,0.411000,0.125000,-0.823000,0.976000,-0.185000,-1.061000,-0.325000,0.274000,-0.836000,-0.671000,-1.770000,-0.175000,-0.325000,0.383000,-0.725000,-0.875000,-1.061000,-0.340000,-1.592000,0.844000,-0.003000,-0.106000,1.713000,1.713000,-0.185000,-1.647000,-0.823000,-0.152000,-0.760000,-1.647000,0.241000,-49.995000,-407.579500,0.411000,-0.788000,0.649000,0.502000,-0.725000,2.019000,-0.152000,0.502000,0.221000,-1.647000,-0.875000,1.713000,-1.592000,0.125000,-0.836000,-1.647000,-0.924000,-0.152000,0.274000,-0.844000,-1.698000,0.334000,-0.564000,0.015000,-1.178000,-0.685000,-0.131000,1.088000,0.525000,-0.185000,-0.873000,-0.142000,-0.828000,0.125000,-0.836000,1.109000,0.637000,-0.180000,-1.540000,-0.142000,-0.894000,-0.685000,57.649825,-0.564000,0.334000,0.274000,-0.099000,-0.894000,0.063000,1.713000,1.088000,1.109000,-0.198000,-0.671000,-0.168000,-0.823000,-0.185000,0.566000,-1.540000,1.713000,-0.642000,0.795000,-0.325000,-0.531000,-0.152000,-0.760000,0.241000,0.525000,0.015000,-1.770000,0.125000,238.218713,0.334000,-0.671000,-0.175000,-0.844000,-0.662000,-0.051000,0.112000,0.976000,-0.844000,-0.198000,0.976000,0.383000,0.649000,-0.142000,-0.098000,-0.760000,-1.061000,-0.142000,0.112000,-0.760000,0.112000,-0.596000,0.241000,-1.061000,-0.003000,0.976000,-93.084075,-0.788000,0.566000,0.015000,0.976000,0.795000,0.162000,-0.836000,-0.662000,-0.836000,-1.498000,0.125000,2.019000,-0.564000,1.602000,-0.844000,-0.685000,0.789000,1.713000,-0.725000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-6.564000,-378.315233,-7.792600,-90.531770,1.602000,-1341.029993,69.126129,-26.835614,-0.223000,-0.350000,-0.823000,2.258000,1.541000,0.267000,-0.366000,2.839000,-0.844000,-0.793000,-37.849504,2.258000,1.462000,-2.598000,-1.697000,3.330000,-1.111000,0.383000,0.125000,2.839000,-0.641000,-511.985285,0.125000,-0.051000,-0.099000,-0.760000,-0.142000,0.125000,1.541000,0.125000,-0.464000,1.088000,1.263000,-0.340000,1.713000,-0.175000,-0.185000,0.976000,1.303000,-0.223000,-0.753000,-0.175000,2.839000,-0.131000,-1.698000,0.334000,-0.034000,3.330000,-1.647000,-0.844000,-1.697000,0.832000,1.602000,-0.641000,1.713000,1.222000,2.258000,-0.793000,-48.383400,-394.440900,0.976000,1.381000,0.112000,0.941000,-0.836000,-0.641000,-0.142000,1.917000,1.713000,-1.698000,-0.788000,-1.217000,0.334000,0.125000,-0.836000,-0.208000,1.088000,1.713000,1.713000,1.713000,-0.142000,0.334000,3.330000,-1.498000,-0.732000,-1.697000,-0.198000,-2.598000,0.241000,-0.924000,-0.924000,-0.325000,-0.531000,1.541000,0.561000,1.088000,-1.540000,0.649000,0.832000,2.258000,0.162000,-0.844000,-57.281513,-0.762000,-0.596000,0.221000,-0.844000,-0.762000,0.941000,1.713000,-2.598000,0.832000,1.263000,-0.712000,-0.003000,-0.354000,-0.873000,0.383000,-0.760000,1.713000,-0.875000,0.063000,-1.698000,-0.168000,-0.208000,-1.540000,-0.793000,-0.185000,-0.034000,2.019000,0.411000,-232.682978,1.263000,0.241000,-0.875000,1.713000,-0.198000,1.417000,0.844000,-0.354000,1.713000,0.334000,0.125000,-0.793000,0.015000,-0.142000,-0.836000,-0.924000,2.226000,-1.647000,-0.034000,-2.598000,0.941000,-0.198000,0.241000,-0.198000,-0.828000,1.541000,-125.551650,-0.836000,-0.671000,1.917000,2.019000,0.015000,-0.135000,-0.725000,0.931000,0.561000,0.844000,0.976000,0.976000,-0.135000,-0.223000,-0.844000,-1.217000,-1.178000,1.713000,-0.098000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-4.313600,-316.939800,-1.313667,-55.111811,1.602000,-875.781430,99.353157,-37.088200,2.258000,-0.142000,0.125000,-0.142000,0.125000,1.088000,-0.142000,-0.788000,-1.111000,0.566000,-45.431485,-1.647000,-0.198000,1.417000,-0.685000,-0.069000,-0.844000,0.241000,-0.223000,-0.098000,-0.823000,-574.433041,-0.464000,1.417000,-0.844000,-0.924000,-0.350000,-0.823000,0.976000,-1.579000,0.125000,0.267000,-0.198000,-0.132000,-0.844000,0.561000,0.525000,0.125000,-0.836000,-0.152000,0.241000,-0.527000,-0.836000,-0.596000,-0.142000,-0.131000,0.015000,-0.762000,-1.698000,-0.152000,-0.844000,1.109000,-0.142000,0.125000,1.713000,1.088000,1.602000,0.383000,-23.788800,-193.935800,-1.579000,-0.642000,0.112000,-0.034000,1.303000,0.125000,-0.132000,0.795000,-0.844000,2.258000,-0.836000,-0.844000,0.632000,-1.770000,-0.642000,-0.142000,-0.411000,-0.152000,-0.099000,1.713000,0.672000,-0.198000,-0.894000,-0.034000,0.566000,0.221000,0.632000,-0.760000,0.241000,-0.051000,1.088000,-0.325000,-0.762000,0.125000,-0.175000,0.493000,-0.411000,0.844000,1.088000,-1.698000,-0.960000,0.115000,56.681512,0.558000,-0.198000,0.115000,-0.844000,-0.828000,0.844000,0.274000,-0.924000,-0.801000,0.334000,0.241000,-0.762000,-1.770000,0.493000,-0.793000,-0.185000,1.713000,1.089000,-1.985000,-0.366000,-0.696000,-0.106000,1.088000,0.241000,-0.793000,0.063000,-0.223000,0.411000,228.246827,0.334000,-0.753000,-0.836000,1.713000,-2.057000,1.088000,0.063000,0.125000,1.713000,1.263000,0.125000,-1.178000,-0.034000,-0.106000,1.089000,-2.598000,-0.662000,2.258000,0.649000,-1.540000,0.502000,-0.198000,-1.037000,1.462000,-0.531000,2.019000,-105.600000,-0.836000,-0.671000,0.844000,0.125000,-1.498000,-0.762000,-0.725000,-1.592000,-0.098000,-1.985000,1.541000,0.411000,-0.828000,-0.142000,-0.152000,-0.152000,-1.037000,-0.844000,-0.788000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-7.575800,-359.656033,-6.098733,-80.589100,1.602000,-737.383681,62.985486,-31.222171,-0.340000,-0.142000,2.019000,-0.142000,0.125000,1.088000,1.602000,-0.175000,0.274000,0.566000,-39.361230,1.602000,-0.198000,1.417000,1.713000,0.162000,-0.844000,-0.793000,-0.823000,-0.175000,0.976000,-538.923215,0.411000,-1.540000,1.713000,-2.598000,-0.325000,2.019000,2.019000,0.125000,0.125000,-0.185000,-0.198000,-0.106000,-0.844000,-0.175000,0.383000,1.541000,-0.836000,-1.647000,0.241000,-0.642000,-0.875000,0.334000,-0.152000,1.263000,0.063000,-0.003000,2.258000,-0.685000,1.713000,-0.760000,-0.152000,0.976000,1.713000,1.088000,-0.142000,-1.178000,-49.189200,-401.010200,-1.770000,-0.098000,0.015000,-0.083000,-0.725000,2.019000,-1.698000,-1.498000,-0.685000,-0.152000,-0.875000,-0.844000,-1.592000,1.541000,0.561000,-0.142000,1.109000,-0.152000,1.713000,1.713000,-0.152000,-0.662000,-0.168000,0.502000,-1.178000,0.221000,-0.662000,-1.540000,0.241000,-1.540000,1.109000,-1.647000,-0.168000,0.411000,-0.875000,-0.924000,0.637000,0.015000,-1.540000,-0.325000,-0.135000,1.713000,62.890625,-0.564000,0.334000,-0.152000,1.713000,-0.135000,0.063000,0.221000,-0.185000,-0.873000,0.334000,0.789000,-0.894000,0.125000,0.637000,0.383000,-0.873000,-0.685000,-0.642000,0.795000,1.602000,-0.168000,-1.698000,1.109000,-0.671000,-0.712000,0.844000,-1.770000,0.976000,156.575580,-0.198000,-0.671000,-0.788000,0.274000,-0.131000,-0.760000,0.112000,0.125000,1.713000,0.334000,-0.823000,0.241000,0.015000,2.258000,-0.788000,1.109000,0.334000,-1.647000,0.649000,1.088000,0.015000,0.334000,0.525000,-1.061000,-0.003000,0.125000,-91.976950,-0.175000,0.383000,0.844000,-0.823000,-0.034000,-0.894000,-0.175000,-0.131000,-0.725000,0.502000,0.976000,0.976000,-0.003000,1.602000,1.713000,1.713000,0.789000,-0.685000,-0.875000
1,0.334000,-1.540000,-1.178000,2.019000,-0.003000,0.063000,1.713000,-6.349000,-310.942200,-5.469467,-62.248704,1.602000,-895.121004,102.248029,-45.165514,2.258000,-0.142000,-0.464000,-0.325000,0.411000,1.417000,-0.350000,2.839000,1.713000,-0.671000,-42.375533,-0.142000,-0.198000,-0.185000,-1.697000,-0.696000,-0.844000,-0.793000,0.976000,0.561000,-0.641000,-510.086933,0.125000,0.267000,-1.111000,-2.598000,-1.698000,-1.770000,0.125000,0.125000,0.125000,-0.924000,-1.061000,-0.106000,0.274000,-0.175000,-0.185000,1.541000,-0.836000,-0.223000,0.566000,-0.642000,-0.836000,-1.592000,-1.698000,1.263000,0.844000,1.449000,2.258000,0.221000,-0.578000,0.832000,2.258000,1.541000,1.713000,0.123000,-0.142000,0.241000,-32.255600,-262.960600,-1.770000,2.839000,-0.083000,-0.034000,-0.098000,1.232000,-0.142000,0.941000,1.713000,1.602000,1.303000,0.115000,-1.061000,2.019000,-0.875000,-0.010000,-0.873000,0.274000,-0.152000,-0.844000,-0.340000,-0.164000,3.330000,0.063000,-0.753000,1.713000,0.300000,1.088000,0.241000,0.637000,-0.924000,-0.340000,-0.168000,2.019000,-0.836000,1.088000,-0.185000,0.015000,0.657000,1.602000,3.330000,-0.844000,-0.491575,-0.135000,1.462000,-0.152000,1.713000,-0.762000,0.454000,-0.685000,-1.540000,-2.598000,-0.198000,0.789000,-0.069000,-0.641000,0.637000,0.383000,1.109000,1.713000,-0.725000,0.112000,-0.106000,-0.168000,-0.223000,-0.801000,-1.178000,-0.793000,0.844000,0.411000,0.976000,-195.819544,-0.198000,0.241000,-0.098000,1.713000,-0.198000,-0.760000,-1.498000,-1.395000,1.713000,0.334000,0.125000,0.241000,0.015000,1.602000,-0.175000,-1.540000,2.226000,-1.647000,0.112000,1.088000,0.941000,0.334000,-0.712000,-0.131000,0.558000,0.125000,-117.212925,-0.175000,-0.712000,-0.961000,0.125000,-0.034000,-0.135000,-0.175000,2.226000,-0.875000,-0.083000,0.976000,-0.823000,-0.960000,-0.294000,1.713000,-1.697000,-0.671000,0.221000,-0.642000
